sentence_idx,word,tag
64,сериозно,O
64,",",O
64,и,O
64,ГЕРБ,B-ORG
64,също,O
64,са,O
64,ощетени,O
64,.,O
65,Най-много,O
65,привилегировани,O
65,по,O
65,таблицата,O
65,",",O
65,която,O
65,сме,O
65,направили,O
65,",",O
65,са,O
65,„,B-ORG
65,Демократична,I-ORG
65,България,I-ORG
65,“,I-ORG
65,.,O
66,Те,O
66,имат,O
66,седем,O
66,народни,O
66,представители,O
66,–,O
66,в,O
66,повече,O
66,от,O
66,това,O
66,",",O
66,което,O
66,имат,O
66,като,O
66,тежест,O
66,",",O
66,или,O
66,шест,O
66,места,O
66,.,O
67,Имат,O
67,дори,O
67,незаети,O
67,в,O
67,комисиите,O
67,",",O
67,защото,O
67,бройката,O
67,им,O
67,е,O
67,малка,O
67,",",O
67,комисиите,O
67,са,O
67,много,O
67,и,O
67,няма,O
67,как,O
67,да,O
67,ги,O
67,запълнят,O
67,.,O
68,Облагодетелствани,O
68,са,O
68,също,O
68,„,B-ORG
68,БСП,I-ORG
68,за,I-ORG
68,България,I-ORG
68,“,I-ORG
68,",",O
68,както,O
68,казах,O
68,.,O
69,Те,O
69,са,O
69,облагодетелствани,O
69,с,O
69,човек,O
69,и,O
69,малко,O
69,.,O
70,Горе-долу,O
70,съотношението,O
70,е,O
70,както,O
70,при,O
70,нас,O
70,.,O
71,Разликата,O
71,",",O
71,знаете,O
71,",",O
71,е,O
71,един,O
71,народен,O
71,представител,O
71,.,O
72,Затова,O
72,ние,O
72,сме,O
72,направили,O
72,предложения,O
72,за,O
72,увеличаване,O
72,на,O
72,бройката,O
72,на,O
72,„,B-ORG
72,Има,I-ORG
72,такъв,I-ORG
72,народ,I-ORG
72,“,I-ORG
72,в,O
72,Комисията,B-ORG
72,по,I-ORG
72,конституционни,I-ORG
72,и,I-ORG
72,правни,I-ORG
72,въпроси,I-ORG
72,и,O
72,в,O
72,Комисията,B-ORG
72,по,I-ORG
72,бюджет,I-ORG
72,и,I-ORG
72,финанси,I-ORG
72,",",O
72,като,O
72,си,O
72,изваждаме,O
72,съответните,O
72,хора,O
72,от,O
72,другите,O
72,две,O
72,комисии,O
72,.,O
73,Смятаме,O
73,",",O
73,че,O
73,това,O
73,е,O
73,справедливо,O
73,",",O
73,това,O
73,е,O
73,редно,O
73,.,O
74,Да,O
74,",",O
74,може,O
74,би,O
74,и,O
74,съм,O
74,убедена,O
74,",",O
74,че,O
74,трябва,O
74,да,O
74,се,O
74,сформира,O
74,работна,O
74,група,O
74,.,O
75,Трябва,O
75,много,O
75,внимателно,O
75,да,O
75,се,O
75,преразгледат,O
75,съставите,O
75,на,O
75,всички,O
75,парламентарни,O
75,комисии,O
75,и,O
75,да,O
75,се,O
75,види,O
75,",",O
75,където,O
75,някой,O
75,е,O
75,облагодетелстван,O
75,",",O
75,той,O
75,да,O
75,освободи,O
75,място,O
75,на,O
75,тези,O
75,",",O
75,които,O
75,са,O
75,ощетени,O
75,",",O
75,ако,O
75,съответните,O
75,парламентарни,O
75,групи,O
75,желаят,O
75,това,O
75,.,O
76,Естествено,O
76,",",O
76,че,O
76,отправяме,O
76,претенция,O
76,към,O
76,Комисията,B-ORG
76,по,I-ORG
76,конституционни,I-ORG
76,и,I-ORG
76,правни,I-ORG
76,въпроси,I-ORG
76,и,O
76,Комисията,B-ORG
76,по,I-ORG
76,бюджет,I-ORG
76,и,I-ORG
76,финанси,I-ORG
76,",",O
76,защото,O
76,",",O
76,знаете,O
76,",",O
76,това,O
76,са,O
76,все,O
76,пак,O
76,най-важните,O
76,парламентарни,O
76,комисии,O
76,в,O
76,Народното,B-ORG
76,събрание,I-ORG
76,и,O
76,смятаме,O
76,",",O
76,че,O
76,претенциите,O
76,ни,O
76,трябва,O
76,да,O
76,бъдат,O
76,насочени,O
76,в,O
76,тази,O
76,посока,O
76,.,O
77,По,O
77,отношение,O
77,на,O
77,решенията,O
77,.,O
78,И,O
78,тук,O
78,искам,O
78,ясно,O
78,да,O
78,заявя,O
78,",",O
78,заявихме,O
78,го,O
78,и,O
78,вчера,O
78,на,O
78,Председателския,O
78,съвет,O
78,",",O
78,че,O
78,ние,O
78,ще,O
78,подкрепим,O
78,всяка,O
78,парламентарна,O
78,група,O
78,",",O
78,която,O
78,е,O
78,ощетена,O
78,",",O
78,за,O
78,да,O
78,получи,O
78,това,O
78,",",O
78,което,O
78,ѝ,O
78,се,O
78,полага,O
78,спрямо,O
78,гласовете,O
78,",",O
78,които,O
78,са,O
78,получили,O
78,от,O
78,избирателите,O
78,на,O
78,изборите,O
78,за,O
78,Четиридесет,B-ORG
78,и,I-ORG
78,седмото,I-ORG
78,народно,I-ORG
78,събрание,I-ORG
78,.,O
79,По,O
79,отношение,O
79,на,O
79,решенията,O
79,на,O
79,групата,O
79,на,O
79,ВЪЗРАЖДАНЕ,B-ORG
79,.,O
80,Искам,O
80,да,O
80,обърна,O
80,внимание,O
80,",",O
80,че,O
80,те,O
80,като,O
80,обща,O
80,бройка,O
80,са,O
80,ощетени,O
80,с,O
80,"0,4",O
80,",",O
80,тоест,O
80,горе-долу,O
80,с,O
80,половин,O
80,човек,O
80,",",O
80,но,O
80,на,O
80,база,O
80,четирите,O
80,големи,O
80,комисии,O
80,са,O
80,ощетени,O
80,също,O
80,.,O
81,Те,O
81,трябва,O
81,да,O
81,имат,O
81,пет,O
81,народни,O
81,представители,O
81,",",O
81,а,O
81,имат,O
81,четири,O
81,",",O
81,тоест,O
81,по,O
81,един,O
81,във,O
81,всяка,O
81,една,O
81,от,O
81,големите,O
81,парламентарни,O
81,комисии,O
81,",",O
81,така,O
81,че,O
81,са,O
81,в,O
81,правото,O
81,си,O
81,да,O
81,направят,O
81,и,O
81,заявят,O
81,своята,O
81,претенция,O
81,по,O
81,отношение,O
81,на,O
81,една,O
81,от,O
81,големите,O
81,комисии,O
81,.,O
82,За,O
82,съжаление,O
82,",",O
82,няма,O
82,как,O
82,да,O
82,бъдат,O
82,подкрепени,O
82,и,O
82,в,O
82,двете,O
82,парламентарни,O
82,комисии,O
82,–,O
82,бюджет,O
82,и,O
82,конституционни,O
82,и,O
82,правни,O
82,въпроси,O
82,",",O
82,тъй,O
82,като,O
82,тогава,O
82,вече,O
82,ще,O
82,бъдат,O
82,облагодетелствани,O
82,и,O
82,ще,O
82,бъдат,O
82,отгоре,O
82,.,O
83,По,O
83,отношение,O
83,на,O
83,Комисията,B-ORG
83,за,I-ORG
83,прякото,I-ORG
83,участие,I-ORG
83,на,I-ORG
83,гражданите,I-ORG
83,.,O
84,Там,O
84,правя,O
84,предложение,O
84,точка,O
84,2,O
84,от,O
84,решението,O
84,на,O
84,групата,O
84,на,O
84,ВЪЗРАЖДАНЕ,B-ORG
84,да,O
84,отпадне,O
84,",",O
84,тъй,O
84,като,O
84,те,O
84,всъщност,O
84,",",O
84,ако,O
84,вземат,O
84,едно,O
84,място,O
84,в,O
84,една,O
84,от,O
84,големите,O
84,комисии,O
84,",",O
84,на,O
84,практика,O
84,трябва,O
84,да,O
84,освободят,O
84,едно,O
84,място,O
84,в,O
84,комисия,O
84,със,O
84,17,O
84,членове,O
84,–,O
84,така,O
84,показва,O
84,сметката,O
84,.,O
85,Тоест,O
85,те,O
85,трябва,O
85,да,O
85,освободят,O
85,Искра,B-PER
85,Михайлова,I-PER
85,",",O
85,без,O
85,да,O
85,намаляват,O
85,бройката,O
85,на,O
85,Комисията,O
85,от,O
85,17,O
85,на,O
85,16,O
85,",",O
85,а,O
85,тази,O
85,освободена,O
85,бройка,O
85,да,O
85,я,O
85,заеме,O
85,народен,O
85,представител,O
85,от,O
85,парламентарна,O
85,група,O
85,",",O
85,естествено,O
85,",",O
85,която,O
85,е,O
85,ощетена,O
85,.,O
86,Само,O
86,обръщам,O
86,внимание,O
86,на,O
86,увеличаването,O
86,на,O
86,бройката,O
86,в,O
86,Правната,B-ORG
86,комисия,I-ORG
86,от,O
86,23,O
86,на,O
86,24,O
86,",",O
86,може,O
86,би,O
86,това,O
86,",",O
86,нека,O
86,да,O
86,видим,O
86,как,O
86,ще,O
86,бъде,O
86,гласуването,O
86,и,O
86,ако,O
86,се,O
86,приеме,O
86,",",O
86,трябва,O
86,наистина,O
86,да,O
86,се,O
86,седне,O
86,и,O
86,да,O
86,се,O
86,обмисли,O
86,",",O
86,тъй,O
86,като,O
86,групата,O
86,на,O
86,ВЪЗРАЖДАНЕ,B-ORG
86,ако,O
86,получи,O
86,един,O
86,човек,O
86,повече,O
86,в,O
86,Комисията,B-ORG
86,по,I-ORG
86,конституционни,I-ORG
86,и,I-ORG
86,правни,I-ORG
86,въпроси,I-ORG
86,и,O
86,евентуално,O
86,Бюджетна,B-ORG
86,комисия,I-ORG
86,",",O
86,някой,O
86,от,O
86,тези,O
86,две,O
86,комисии,O
86,трябва,O
86,да,O
86,излезе,O
86,за,O
86,сметка,O
86,на,O
86,ВЪЗРАЖДАНЕ,B-ORG
86,.,O
87,Тоест,O
87,този,O
87,",",O
87,който,O
87,е,O
87,облагодетелстван,O
87,в,O
87,случая,O
87,.,O
88,Благодаря,O
88,Ви,O
88,.,O
89,Благодаря,O
89,Ви,O
89,",",O
89,господин,O
89,Петров,B-PER
89,.,O
90,Откривам,O
90,дискусия,O
90,по,O
90,внесените,O
90,проекти,O
90,на,O
90,решения,O
90,.,O
91,Колеги,O
91,",",O
91,има,O
91,ли,O
91,желаещи,O
91,за,O
91,изказвания,O
91,?,O
92,Заповядайте,O
92,",",O
92,госпожо,O
92,Митева,B-PER
92,.,O
93,Уважаеми,O
93,господин,O
93,Председател,O
93,",",O
93,уважаеми,O
93,народни,O
93,представители,O
93,!,O
94,„,O
94,Проект,O
94,!,O
95,РЕШЕНИЕза,O
95,изменение,O
95,на,O
95,Решение,O
95,за,O
95,избиране,O
95,на,O
95,Комисия,B-ORG
95,по,I-ORG
95,конституционни,I-ORG
95,и,I-ORG
95,правни,I-ORG
95,въпроси,I-ORG
95,(,O
95,ДВ,O
95,",",O
95,бр,O
95,.,O
95,111,O
95,от,O
95,2021,O
95,г,O
95,.,O
95,),O
95,и,O
95,за,O
95,промени,O
95,в,O
95,състава,O
95,на,O
95,КомисиятаНародното,B-ORG
95,събрание,I-ORG
95,на,O
95,основание,O
95,чл,O
95,.,O
95,79,O
95,",",O
95,ал,O
95,.,O
95,1,O
95,от,O
95,Конституцията,O
95,на,O
95,Република,B-ORG
95,България,I-ORG
95,и,O
95,чл,O
95,.,O
95,16,O
95,",",O
95,ал,O
95,.,O
95,3,O
95,във,O
95,връзка,O
95,с,O
95,чл,O
95,.,O
95,18,O
95,",",O
95,ал,O
95,.,O
95,1,O
95,",",O
95,изречение,O
95,първо,O
95,от,O
95,Правилника,B-ORG
95,за,I-ORG
95,организацията,I-ORG
95,и,I-ORG
95,дейността,I-ORG
95,на,I-ORG
95,Народното,I-ORG
95,събрание,I-ORG
95,:,O
95,1,O
95,.,O
96,В,O
96,т,O
96,.,O
96,1,O
96,от,O
96,Решението,O
96,за,O
96,избиране,O
96,на,O
96,Комисия,B-ORG
96,по,I-ORG
96,конституционни,I-ORG
96,и,I-ORG
96,правни,I-ORG
96,въпроси,I-ORG
96,(,O
96,ДВ,O
96,",",O
96,бр,O
96,.,O
96,111,O
96,от,O
96,2021,O
96,г,O
96,.,O
96,),O
96,числото,O
96,„,O
96,23,O
96,“,O
96,се,O
96,заменя,O
96,с,O
96,„,O
96,24,O
96,“,O
96,",",O
96,а,O
96,цифрата,O
96,„,O
96,1,O
96,“,O
96,се,O
96,заменя,O
96,с,O
96,„,O
96,2,O
96,“,O
96,.2,O
96,.,O
97,От,O
97,парламентарната,O
97,група,O
97,на,O
97,партия,O
97,ВЪЗРАЖДАНЕ,B-ORG
97,избира,O
97,Даниел,B-PER
97,Петров,I-PER
97,Петров,I-PER
97,за,O
97,член,O
97,на,O
97,Комисията,B-ORG
97,по,I-ORG
97,конституционни,I-ORG
97,и,I-ORG
97,правни,I-ORG
97,въпроси,I-ORG
97,.,O
98,“,O
98,Проект,O
98,!,O
99,РЕШЕНИЕНародното,O
99,събрание,O
99,на,O
99,основание,O
99,чл,O
99,.,O
99,79,O
99,",",O
99,ал,O
99,.,O
99,1,O
99,от,O
99,Конституцията,O
99,на,O
99,Република,B-ORG
99,България,I-ORG
99,и,O
99,чл,O
99,.,O
99,16,O
99,",",O
99,ал,O
99,.,O
99,3,O
99,във,O
99,връзка,O
99,с,O
99,чл,O
99,.,O
99,18,O
99,",",O
99,ал,O
99,.,O
99,1,O
99,",",O
99,изречение,O
99,първо,O
99,от,O
99,Правилника,B-ORG
99,за,I-ORG
99,организацията,I-ORG
99,и,I-ORG
99,дейността,I-ORG
99,на,I-ORG
99,Народното,I-ORG
99,събрание,I-ORG
99,:,O
99,1,O
99,.,O
100,В,O
100,т,O
100,.,O
100,1,O
100,от,O
100,Решението,O
100,за,O
100,избиране,O
100,на,O
100,Комисия,B-ORG
100,по,I-ORG
100,бюджет,I-ORG
100,и,I-ORG
100,финанси,I-ORG
100,(,O
100,ДВ,O
100,",",O
100,бр,O
100,.,O
100,111,O
100,от,O
100,2021,O
100,г,O
100,.,O
100,),O
100,числото,O
100,„,O
100,23,O
100,“,O
100,се,O
100,заменя,O
100,с,O
100,„,O
100,24,O
100,“,O
100,",",O
100,а,O
100,цифрата,O
100,„,O
100,1,O
100,“,O
100,се,O
100,заменя,O
100,с,O
100,„,O
100,2,O
100,“,O
100,.2,O
100,.,O
101,От,O
101,парламентарната,O
101,група,O
101,на,O
101,партия,O
101,ВЪЗРАЖДАНЕ,B-ORG
101,избира,O
101,Искра,B-PER
101,Михайлова,I-PER
101,Михайлова,I-PER
101,за,O
101,член,O
101,на,O
101,Комисията,B-ORG
101,по,I-ORG
101,бюджет,I-ORG
101,и,I-ORG
101,финанси,I-ORG
101,.,O
102,“,O
102,Проект,O
102,!,O
103,РЕШЕНИЕза,O
103,промяна,O
103,в,O
103,състава,O
103,на,O
103,Комисия,O
103,по,O
103,прякото,O
103,участие,O
103,на,O
103,гражданите,O
103,и,O
103,взаимодействието,O
103,с,O
103,гражданското,O
103,обществоНародното,O
103,събрание,O
103,на,O
103,основание,O
103,чл,O
103,.,O
103,79,O
103,",",O
103,ал,O
103,.,O
103,1,O
103,от,O
103,Конституцията,O
103,на,O
103,Република,B-ORG
103,България,I-ORG
103,и,O
103,чл,O
103,.,O
103,18,O
103,",",O
103,ал,O
103,.,O
103,3,O
103,и,O
103,чл,O
103,.,O
103,19,O
103,",",O
103,ал,O
103,.,O
103,4,O
103,от,O
103,Правилника,B-ORG
103,за,I-ORG
103,организацията,I-ORG
103,и,I-ORG
103,дейността,I-ORG
103,на,I-ORG
103,Народното,I-ORG
103,събрание,I-ORG
103,:,O
103,1,O
103,.,O
104,Освобождава,O
104,Искра,B-PER
104,Михайлова,I-PER
104,Михайлова,I-PER
104,като,O
104,член,O
104,на,O
104,Комисията,B-ORG
104,по,I-ORG
104,прякото,I-ORG
104,участие,I-ORG
104,на,I-ORG
104,гражданите,I-ORG
104,и,I-ORG
104,взаимодействието,I-ORG
104,с,I-ORG
104,гражданското,I-ORG
104,общество,I-ORG
104,.2,O
104,.,O
105,В,O
105,т,O
105,.,O
105,1,O
105,от,O
105,Решението,O
105,за,O
105,избиране,O
105,на,O
105,Комисията,O
105,по,O
105,.,O
105,.,O
